Island,Month,Year,Arrival_Type,Arrivals
MOLOKA'I,2,1999,Domestic,5441.55239454591
MOLOKA'I,2,1999,International,1183.9549134396607
MOLOKA'I,2,1999,Total,6625.50730798557
MOLOKA'I,1,1999,Domestic,4898.749204946071
MOLOKA'I,1,1999,International,1285.0826755968446
MOLOKA'I,1,1999,Total,6183.831880542915
MOLOKA'I,7,1999,Domestic,4709.728711943303
MOLOKA'I,7,1999,International,457.3138407346277
MOLOKA'I,7,1999,Total,5167.042552677931
MOLOKA'I,6,1999,Domestic,4696.499266081345
MOLOKA'I,6,1999,International,1547.0919606446978
MOLOKA'I,6,1999,Total,6243.591226726043
MOLOKA'I,3,1999,Domestic,4745.057297571322
MOLOKA'I,3,1999,International,834.386179469045
MOLOKA'I,3,1999,Total,5579.443477040367
MOLOKA'I,5,1999,Domestic,4521.559742100454
MOLOKA'I,5,1999,International,417.97527417132983
MOLOKA'I,5,1999,Total,4939.535016271784
MOLOKA'I,11,1999,Domestic,4682.86362474334
MOLOKA'I,11,1999,International,486.6746524268036
MOLOKA'I,11,1999,Total,5169.538277170143
MOLOKA'I,10,1999,Domestic,6355.233800395191
MOLOKA'I,10,1999,International,1500.3924159903356
MOLOKA'I,10,1999,Total,7855.626216385526
MOLOKA'I,9,1999,Domestic,4617.730269898575
MOLOKA'I,9,1999,International,344.22138509588336
MOLOKA'I,9,1999,Total,4961.951654994458
MOLOKA'I,4,2000,Domestic,4412.689503456483
MOLOKA'I,4,2000,International,448.24202083547607
MOLOKA'I,4,2000,Total,4860.931524291959
MOLOKA'I,8,2000,Domestic,4301.0
MOLOKA'I,8,2000,International,528.0133621693317
MOLOKA'I,8,2000,Total,4829.013362169331
MOLOKA'I,12,2000,Domestic,5365.0
MOLOKA'I,12,2000,International,2596.212602811159
MOLOKA'I,12,2000,Total,7961.212602811159
MOLOKA'I,2,2000,Domestic,4655.643130869052
MOLOKA'I,2,2000,International,1079.1289817610832
MOLOKA'I,2,2000,Total,5734.772112630135
MOLOKA'I,1,2000,Domestic,4392.0
MOLOKA'I,1,2000,International,501.9776409588462
MOLOKA'I,1,2000,Total,4893.977640958847
MOLOKA'I,7,2000,Domestic,5016.0
MOLOKA'I,7,2000,International,424.9791250099196
MOLOKA'I,7,2000,Total,5440.97912500992
MOLOKA'I,6,2000,Domestic,4919.757916382923
MOLOKA'I,6,2000,International,514.6643161186284
MOLOKA'I,6,2000,Total,5434.422232501552
MOLOKA'I,3,2000,Domestic,4984.9406639551125
MOLOKA'I,3,2000,International,821.1393296772235
MOLOKA'I,3,2000,Total,5806.0799936323365
MOLOKA'I,5,2000,Domestic,4034.9052713011347
MOLOKA'I,5,2000,International,246.840563704703
MOLOKA'I,5,2000,Total,4281.745835005838
MOLOKA'I,11,2000,Domestic,4054.0
MOLOKA'I,11,2000,International,728.0101059899481
MOLOKA'I,11,2000,Total,4782.010105989948
MOLOKA'I,10,2000,Domestic,5138.0
MOLOKA'I,10,2000,International,493.6271496062739
MOLOKA'I,10,2000,Total,5631.627149606274
MOLOKA'I,9,2000,Domestic,4298.0
MOLOKA'I,9,2000,International,603.9936581826363
MOLOKA'I,9,2000,Total,4901.993658182636
MOLOKA'I,4,2001,Domestic,3874.0
MOLOKA'I,4,2001,International,1221.8468694015455
MOLOKA'I,4,2001,Total,5095.8468694015455
MOLOKA'I,8,2001,Domestic,4279.0
MOLOKA'I,8,2001,International,1460.925986568605
MOLOKA'I,8,2001,Total,5739.925986568605
MOLOKA'I,12,2001,Domestic,4662.0
MOLOKA'I,12,2001,International,652.6825359566673
MOLOKA'I,12,2001,Total,5314.682535956667
MOLOKA'I,2,2001,Domestic,4706.0
MOLOKA'I,2,2001,International,1924.1041586539832
MOLOKA'I,2,2001,Total,6630.104158653983
MOLOKA'I,1,2001,Domestic,4591.0
MOLOKA'I,1,2001,International,3074.015725520394
MOLOKA'I,1,2001,Total,7665.015725520394
MOLOKA'I,7,2001,Domestic,4911.0
MOLOKA'I,7,2001,International,4768.411507249271
MOLOKA'I,7,2001,Total,9679.411507249271
MOLOKA'I,6,2001,Domestic,4507.0
MOLOKA'I,6,2001,International,373.72823581766795
MOLOKA'I,6,2001,Total,4880.728235817668
MOLOKA'I,3,2001,Domestic,5283.0
MOLOKA'I,3,2001,International,1866.1302982427194
MOLOKA'I,3,2001,Total,7149.13029824272
MOLOKA'I,5,2001,Domestic,4312.0
MOLOKA'I,5,2001,International,767.5455389463307
MOLOKA'I,5,2001,Total,5079.54553894633
MOLOKA'I,11,2001,Domestic,3615.0
MOLOKA'I,11,2001,International,928.4642787233204
MOLOKA'I,11,2001,Total,4543.464278723321
MOLOKA'I,10,2001,Domestic,4524.0
MOLOKA'I,10,2001,International,593.8933430784276
MOLOKA'I,10,2001,Total,5117.893343078427
MOLOKA'I,9,2001,Domestic,3048.0
MOLOKA'I,9,2001,International,288.83043517556246
MOLOKA'I,9,2001,Total,3336.8304351755623
MOLOKA'I,4,2002,Domestic,3026.129528652416
MOLOKA'I,4,2002,International,844.5506533902928
MOLOKA'I,4,2002,Total,3870.680182042709
MOLOKA'I,8,2002,Domestic,5755.953334432618
MOLOKA'I,8,2002,International,3185.9595216048087
MOLOKA'I,8,2002,Total,8941.912856037427
MOLOKA'I,12,2002,Domestic,5450.165742547651
MOLOKA'I,12,2002,International,2167.6642679685283
MOLOKA'I,12,2002,Total,7617.830010516179
MOLOKA'I,2,2002,Domestic,3788.7704884354753
MOLOKA'I,2,2002,International,1448.0855881563245
MOLOKA'I,2,2002,Total,5236.8560765918
MOLOKA'I,1,2002,Domestic,3587.748358060485
MOLOKA'I,1,2002,International,770.0
MOLOKA'I,1,2002,Total,4357.748358060485
MOLOKA'I,7,2002,Domestic,5841.6812733420375
MOLOKA'I,7,2002,International,2463.1035128090334
MOLOKA'I,7,2002,Total,8304.78478615107
MOLOKA'I,6,2002,Domestic,4595.5035398757
MOLOKA'I,6,2002,International,1421.7679898443992
MOLOKA'I,6,2002,Total,6017.271529720099
MOLOKA'I,3,2002,Domestic,3237.699937502467
MOLOKA'I,3,2002,International,4367.482773924789
MOLOKA'I,3,2002,Total,7605.182711427256
MOLOKA'I,5,2002,Domestic,3670.000014180695
MOLOKA'I,5,2002,International,721.2677781018839
MOLOKA'I,5,2002,Total,4391.267792282579
MOLOKA'I,11,2002,Domestic,5077.845145081909
MOLOKA'I,11,2002,International,1126.8209145479848
MOLOKA'I,11,2002,Total,6204.666059629894
MOLOKA'I,10,2002,Domestic,5203.684501017766
MOLOKA'I,10,2002,International,1772.9261632639739
MOLOKA'I,10,2002,Total,6976.610664281739
MOLOKA'I,9,2002,Domestic,3916.5154550603334
MOLOKA'I,9,2002,International,1693.0201010117792
MOLOKA'I,9,2002,Total,5609.535556072113
MOLOKA'I,4,2003,Domestic,5298.951106500396
MOLOKA'I,4,2003,International,704.0648794660372
MOLOKA'I,4,2003,Total,6003.015985966434
MOLOKA'I,8,2003,Domestic,6141.52568543346
MOLOKA'I,8,2003,International,2168.7164560987217
MOLOKA'I,8,2003,Total,8310.242141532182
MOLOKA'I,12,2003,Domestic,6214.828518604469
MOLOKA'I,12,2003,International,1673.7229313073656
MOLOKA'I,12,2003,Total,7888.551449911834
MOLOKA'I,2,2003,Domestic,6000.284216843151
MOLOKA'I,2,2003,International,1506.868026090975
MOLOKA'I,2,2003,Total,7507.152242934126
MOLOKA'I,1,2003,Domestic,6078.155883085433
MOLOKA'I,1,2003,International,1879.7278173912432
MOLOKA'I,1,2003,Total,7957.883700476676
MOLOKA'I,7,2003,Domestic,7089.259868322568
MOLOKA'I,7,2003,International,1661.2986996943573
MOLOKA'I,7,2003,Total,8750.558568016924
MOLOKA'I,6,2003,Domestic,6478.219240318279
MOLOKA'I,6,2003,International,1065.4070850553808
MOLOKA'I,6,2003,Total,7543.62632537366
MOLOKA'I,3,2003,Domestic,5998.27828447773
MOLOKA'I,3,2003,International,8310.602162710504
MOLOKA'I,3,2003,Total,14308.880447188234
MOLOKA'I,5,2003,Domestic,5574.821479551997
MOLOKA'I,5,2003,International,1766.2856772194414
MOLOKA'I,5,2003,Total,7341.107156771439
MOLOKA'I,11,2003,Domestic,5166.46819933703
MOLOKA'I,11,2003,International,1016.8106929442691
MOLOKA'I,11,2003,Total,6183.278892281299
MOLOKA'I,10,2003,Domestic,5707.795807787591
MOLOKA'I,10,2003,International,961.9692489971137
MOLOKA'I,10,2003,Total,6669.765056784705
MOLOKA'I,9,2003,Domestic,4875.186164525225
MOLOKA'I,9,2003,International,767.0442662860172
MOLOKA'I,9,2003,Total,5642.230430811242
MOLOKA'I,4,2004,Domestic,3995.52168492819
MOLOKA'I,4,2004,International,1141.0940108050163
MOLOKA'I,4,2004,Total,5136.615695733206
MOLOKA'I,8,2004,Domestic,4741.0867155174055
MOLOKA'I,8,2004,International,1067.4541424541947
MOLOKA'I,8,2004,Total,5808.5408579716
MOLOKA'I,12,2004,Domestic,5206.530742757172
MOLOKA'I,12,2004,International,1359.9130881646538
MOLOKA'I,12,2004,Total,6566.443830921826
MOLOKA'I,2,2004,Domestic,5329.703051924861
MOLOKA'I,2,2004,International,2206.130740008495
MOLOKA'I,2,2004,Total,7535.833791933356
MOLOKA'I,1,2004,Domestic,5492.698656074534
MOLOKA'I,1,2004,International,649.8052396524267
MOLOKA'I,1,2004,Total,6142.503895726961
MOLOKA'I,7,2004,Domestic,5857.086236657451
MOLOKA'I,7,2004,International,998.6315093739247
MOLOKA'I,7,2004,Total,6855.717746031376
MOLOKA'I,6,2004,Domestic,4871.913008109502
MOLOKA'I,6,2004,International,681.7152261669978
MOLOKA'I,6,2004,Total,5553.6282342765
MOLOKA'I,3,2004,Domestic,5141.621942647051
MOLOKA'I,3,2004,International,1868.002009663864
MOLOKA'I,3,2004,Total,7009.623952310914
MOLOKA'I,5,2004,Domestic,4322.8034959112265
MOLOKA'I,5,2004,International,1040.76441303432
MOLOKA'I,5,2004,Total,5363.567908945546
MOLOKA'I,11,2004,Domestic,4293.045484843326
MOLOKA'I,11,2004,International,1029.0512566329833
MOLOKA'I,11,2004,Total,5322.09674147631
MOLOKA'I,10,2004,Domestic,4715.364803967683
MOLOKA'I,10,2004,International,1188.6026075370132
MOLOKA'I,10,2004,Total,5903.967411504696
MOLOKA'I,9,2004,Domestic,4019.597188773958
MOLOKA'I,9,2004,International,880.6852489994087
MOLOKA'I,9,2004,Total,4900.282437773367
MOLOKA'I,4,2005,Domestic,4257.866959448989
MOLOKA'I,4,2005,International,1988.032165040772
MOLOKA'I,4,2005,Total,6245.899124489762
MOLOKA'I,8,2005,Domestic,5214.308263138932
MOLOKA'I,8,2005,International,491.72454462597284
MOLOKA'I,8,2005,Total,5706.032807764905
MOLOKA'I,12,2005,Domestic,5112.197451890858
MOLOKA'I,12,2005,International,2737.3636871030562
MOLOKA'I,12,2005,Total,7849.561138993915
MOLOKA'I,2,2005,Domestic,4976.023496870662
MOLOKA'I,2,2005,International,778.1674913540085
MOLOKA'I,2,2005,Total,5754.19098822467
MOLOKA'I,1,2005,Domestic,5150.762914670863
MOLOKA'I,1,2005,International,1219.5453029993103
MOLOKA'I,1,2005,Total,6370.308217670174
MOLOKA'I,7,2005,Domestic,5476.317546097071
MOLOKA'I,7,2005,International,903.9549509085563
MOLOKA'I,7,2005,Total,6380.272497005627
MOLOKA'I,6,2005,Domestic,5241.765635017675
MOLOKA'I,6,2005,International,1089.254517153758
MOLOKA'I,6,2005,Total,6331.0201521714325
MOLOKA'I,3,2005,Domestic,5074.878081431581
MOLOKA'I,3,2005,International,1209.6184544210416
MOLOKA'I,3,2005,Total,6284.496535852623
MOLOKA'I,5,2005,Domestic,4343.940684227885
MOLOKA'I,5,2005,International,2019.5760691872508
MOLOKA'I,5,2005,Total,6363.516753415136
MOLOKA'I,11,2005,Domestic,4502.723047794381
MOLOKA'I,11,2005,International,1087.2433475893529
MOLOKA'I,11,2005,Total,5589.966395383734
MOLOKA'I,10,2005,Domestic,5007.946476745746
MOLOKA'I,10,2005,International,881.220773172901
MOLOKA'I,10,2005,Total,5889.167249918647
MOLOKA'I,9,2005,Domestic,4156.229758380245
MOLOKA'I,9,2005,International,585.6029807839903
MOLOKA'I,9,2005,Total,4741.832739164235
MOLOKA'I,4,2006,Domestic,4481.270562911249
MOLOKA'I,4,2006,International,2576.4209422605927
MOLOKA'I,4,2006,Total,7057.6915051718415
MOLOKA'I,8,2006,Domestic,4904.338817425732
MOLOKA'I,8,2006,International,1337.1840124270134
MOLOKA'I,8,2006,Total,6241.522829852745
MOLOKA'I,12,2006,Domestic,5575.652379918181
MOLOKA'I,12,2006,International,2458.2812706910727
MOLOKA'I,12,2006,Total,8033.933650609254
MOLOKA'I,2,2006,Domestic,5259.1272809576785
MOLOKA'I,2,2006,International,2026.1414469169267
MOLOKA'I,2,2006,Total,7285.268727874605
MOLOKA'I,1,2006,Domestic,5445.608029065692
MOLOKA'I,1,2006,International,3085.5006699449364
MOLOKA'I,1,2006,Total,8531.108699010629
MOLOKA'I,7,2006,Domestic,6188.040197011641
MOLOKA'I,7,2006,International,1479.9708816175835
MOLOKA'I,7,2006,Total,7668.011078629224
MOLOKA'I,6,2006,Domestic,5570.818536684079
MOLOKA'I,6,2006,International,985.0781831766495
MOLOKA'I,6,2006,Total,6555.896719860729
MOLOKA'I,3,2006,Domestic,4883.047342855286
MOLOKA'I,3,2006,International,997.0368717598333
MOLOKA'I,3,2006,Total,5880.084214615119
MOLOKA'I,5,2006,Domestic,4222.975270160064
MOLOKA'I,5,2006,International,1075.326548875016
MOLOKA'I,5,2006,Total,5298.3018190350795
MOLOKA'I,11,2006,Domestic,4699.960188854515
MOLOKA'I,11,2006,International,880.8438553212976
MOLOKA'I,11,2006,Total,5580.804044175812
MOLOKA'I,10,2006,Domestic,4954.802490235006
MOLOKA'I,10,2006,International,8049.103166553989
MOLOKA'I,10,2006,Total,13003.905656788995
MOLOKA'I,9,2006,Domestic,4674.16356015
MOLOKA'I,9,2006,International,524.7870801297369
MOLOKA'I,9,2006,Total,5198.950640279737
MOLOKA'I,4,2007,Domestic,4904.007714329713
MOLOKA'I,4,2007,International,1173.3153773363122
MOLOKA'I,4,2007,Total,6077.323091666025
MOLOKA'I,8,2007,Domestic,6048.62600999448
MOLOKA'I,8,2007,International,2226.89073829534
MOLOKA'I,8,2007,Total,8275.51674828982
MOLOKA'I,12,2007,Domestic,6039.329305125101
MOLOKA'I,12,2007,International,2864.9335847101493
MOLOKA'I,12,2007,Total,8904.26288983525
MOLOKA'I,2,2007,Domestic,5114.217653256505
MOLOKA'I,2,2007,International,1167.6573162770958
MOLOKA'I,2,2007,Total,6281.874969533601
MOLOKA'I,1,2007,Domestic,5373.806694313982
MOLOKA'I,1,2007,International,1150.4526984215574
MOLOKA'I,1,2007,Total,6524.259392735539
MOLOKA'I,7,2007,Domestic,6073.019598691946
MOLOKA'I,7,2007,International,1397.7528655855717
MOLOKA'I,7,2007,Total,7470.772464277517
MOLOKA'I,6,2007,Domestic,5902.749746821275
MOLOKA'I,6,2007,International,621.9334857994761
MOLOKA'I,6,2007,Total,6524.683232620751
MOLOKA'I,3,2007,Domestic,5944.739854166762
MOLOKA'I,3,2007,International,1587.2646369685617
MOLOKA'I,3,2007,Total,7532.004491135323
MOLOKA'I,5,2007,Domestic,4947.508361870626
MOLOKA'I,5,2007,International,1026.852063373215
MOLOKA'I,5,2007,Total,5974.360425243841
MOLOKA'I,11,2007,Domestic,4836.20767734803
MOLOKA'I,11,2007,International,1435.6174168331893
MOLOKA'I,11,2007,Total,6271.825094181219
MOLOKA'I,10,2007,Domestic,5228.518138626672
MOLOKA'I,10,2007,International,2063.5093577703337
MOLOKA'I,10,2007,Total,7292.027496397006
MOLOKA'I,9,2007,Domestic,4784.696676376719
MOLOKA'I,9,2007,International,1249.9692233276817
MOLOKA'I,9,2007,Total,6034.6658997044005
MOLOKA'I,4,2008,Domestic,4383.0
MOLOKA'I,4,2008,International,1044.0
MOLOKA'I,4,2008,Total,5427.0
MOLOKA'I,8,2008,Domestic,3709.0
MOLOKA'I,8,2008,International,2833.0
MOLOKA'I,8,2008,Total,6542.0
MOLOKA'I,12,2008,Domestic,3658.0
MOLOKA'I,12,2008,International,751.0
MOLOKA'I,12,2008,Total,4409.0
MOLOKA'I,2,2008,Domestic,5485.0
MOLOKA'I,2,2008,International,2018.0
MOLOKA'I,2,2008,Total,7503.0
MOLOKA'I,1,2008,Domestic,5727.0
MOLOKA'I,1,2008,International,1698.0
MOLOKA'I,1,2008,Total,7425.0
MOLOKA'I,7,2008,Domestic,4328.0
MOLOKA'I,7,2008,International,800.0
MOLOKA'I,7,2008,Total,5128.0
MOLOKA'I,6,2008,Domestic,3928.0
MOLOKA'I,6,2008,International,2114.0
MOLOKA'I,6,2008,Total,6042.0
MOLOKA'I,3,2008,Domestic,5487.0
MOLOKA'I,3,2008,International,1427.0
MOLOKA'I,3,2008,Total,6914.0
MOLOKA'I,5,2008,Domestic,4341.0
MOLOKA'I,5,2008,International,1665.0
MOLOKA'I,5,2008,Total,6006.0
MOLOKA'I,11,2008,Domestic,3310.0
MOLOKA'I,11,2008,International,466.0
MOLOKA'I,11,2008,Total,3776.0
MOLOKA'I,10,2008,Domestic,3674.0
MOLOKA'I,10,2008,International,1467.0
MOLOKA'I,10,2008,Total,5141.0
MOLOKA'I,9,2008,Domestic,2986.0
MOLOKA'I,9,2008,International,1583.0
MOLOKA'I,9,2008,Total,4569.0
MOLOKA'I,4,2009,Domestic,3243.8979978093876
MOLOKA'I,4,2009,International,845.2870487878664
MOLOKA'I,4,2009,Total,4089.185046597254
MOLOKA'I,8,2009,Domestic,3518.649291027456
MOLOKA'I,8,2009,International,111.44293464976218
MOLOKA'I,8,2009,Total,3630.0922256772183
MOLOKA'I,12,2009,Domestic,3717.6886467703293
MOLOKA'I,12,2009,International,813.9773009207773
MOLOKA'I,12,2009,Total,4531.665947691106
MOLOKA'I,2,2009,Domestic,3475.6413467831912
MOLOKA'I,2,2009,International,737.7091979638902
MOLOKA'I,2,2009,Total,4213.350544747082
MOLOKA'I,1,2009,Domestic,3935.6023111055815
MOLOKA'I,1,2009,International,1023.9178871695161
MOLOKA'I,1,2009,Total,4959.520198275098
MOLOKA'I,7,2009,Domestic,3982.156724333715
MOLOKA'I,7,2009,International,654.0494733293787
MOLOKA'I,7,2009,Total,4636.206197663094
MOLOKA'I,6,2009,Domestic,3405.667700153824
MOLOKA'I,6,2009,International,178.33402984965386
MOLOKA'I,6,2009,Total,3584.001730003478
MOLOKA'I,3,2009,Domestic,3143.7530317194896
MOLOKA'I,3,2009,International,1069.4066102718448
MOLOKA'I,3,2009,Total,4213.159641991335
MOLOKA'I,5,2009,Domestic,3191.3246185648572
MOLOKA'I,5,2009,International,502.354128242632
MOLOKA'I,5,2009,Total,3693.678746807489
MOLOKA'I,11,2009,Domestic,2892.659705519612
MOLOKA'I,11,2009,International,678.0121278221189
MOLOKA'I,11,2009,Total,3570.671833341731
MOLOKA'I,10,2009,Domestic,3383.595357250164
MOLOKA'I,10,2009,International,295.8516950214065
MOLOKA'I,10,2009,Total,3679.4470522715706
MOLOKA'I,9,2009,Domestic,3186.0587589166266
MOLOKA'I,9,2009,International,351.6188203099195
MOLOKA'I,9,2009,Total,3537.677579226546
MOLOKA'I,4,2010,Domestic,3022.8786846215676
MOLOKA'I,4,2010,International,535.5265635834052
MOLOKA'I,4,2010,Total,3558.405248204973
MOLOKA'I,8,2010,Domestic,3318.085731627036
MOLOKA'I,8,2010,International,542.70549276257
MOLOKA'I,8,2010,Total,3860.7912243896058
MOLOKA'I,12,2010,Domestic,3790.2834381281505
MOLOKA'I,12,2010,International,917.0852926902915
MOLOKA'I,12,2010,Total,4707.368730818442
MOLOKA'I,2,2010,Domestic,3558.348053804864
MOLOKA'I,2,2010,International,680.9138438897135
MOLOKA'I,2,2010,Total,4239.261897694578
MOLOKA'I,1,2010,Domestic,3833.744634461864
MOLOKA'I,1,2010,International,514.9208771174323
MOLOKA'I,1,2010,Total,4348.665511579296
MOLOKA'I,7,2010,Domestic,4270.067533217504
MOLOKA'I,7,2010,International,521.9297833443477
MOLOKA'I,7,2010,Total,4791.997316561852
MOLOKA'I,6,2010,Domestic,3541.2207225518346
MOLOKA'I,6,2010,International,415.19318996573804
MOLOKA'I,6,2010,Total,3956.4139125175725
MOLOKA'I,3,2010,Domestic,3415.920825970226
MOLOKA'I,3,2010,International,782.3217040553403
MOLOKA'I,3,2010,Total,4198.242530025566
MOLOKA'I,5,2010,Domestic,2921.191402729873
MOLOKA'I,5,2010,International,823.925913710294
MOLOKA'I,5,2010,Total,3745.117316440167
MOLOKA'I,11,2010,Domestic,3125.7883205401877
MOLOKA'I,11,2010,International,516.2184281660766
MOLOKA'I,11,2010,Total,3642.0067487062643
MOLOKA'I,10,2010,Domestic,3446.661013312772
MOLOKA'I,10,2010,International,969.8855853813761
MOLOKA'I,10,2010,Total,4416.546598694148
MOLOKA'I,9,2010,Domestic,2811.0442808140974
MOLOKA'I,9,2010,International,1432.8145296002965
MOLOKA'I,9,2010,Total,4243.858810414394
MOLOKA'I,4,2011,Domestic,2937.5441715328775
MOLOKA'I,4,2011,International,1024.7669980073415
MOLOKA'I,4,2011,Total,3962.311169540219
MOLOKA'I,8,2011,Domestic,3093.8875320870466
MOLOKA'I,8,2011,International,743.5782963984457
MOLOKA'I,8,2011,Total,3837.4658284854922
MOLOKA'I,12,2011,Domestic,3799.018276848269
MOLOKA'I,12,2011,International,2137.043396998963
MOLOKA'I,12,2011,Total,5936.061673847233
MOLOKA'I,2,2011,Domestic,3724.0701106212773
MOLOKA'I,2,2011,International,764.8369209504818
MOLOKA'I,2,2011,Total,4488.907031571759
MOLOKA'I,1,2011,Domestic,4156.630416209211
MOLOKA'I,1,2011,International,593.2821153555392
MOLOKA'I,1,2011,Total,4749.912531564751
MOLOKA'I,7,2011,Domestic,3652.0261450150783
MOLOKA'I,7,2011,International,841.4982613127288
MOLOKA'I,7,2011,Total,4493.524406327807
MOLOKA'I,6,2011,Domestic,3574.588498359139
MOLOKA'I,6,2011,International,958.4502515179175
MOLOKA'I,6,2011,Total,4533.038749877057
MOLOKA'I,3,2011,Domestic,6753.728853270557
MOLOKA'I,3,2011,International,1030.0799729286457
MOLOKA'I,3,2011,Total,7783.8088261992025
MOLOKA'I,5,2011,Domestic,3016.8139929320696
MOLOKA'I,5,2011,International,594.2538090518685
MOLOKA'I,5,2011,Total,3611.067801983938
MOLOKA'I,11,2011,Domestic,3078.3577634602166
MOLOKA'I,11,2011,International,839.5645215010198
MOLOKA'I,11,2011,Total,3917.9222849612365
MOLOKA'I,10,2011,Domestic,3206.019386316311
MOLOKA'I,10,2011,International,1105.111451968084
MOLOKA'I,10,2011,Total,4311.1308382843945
MOLOKA'I,9,2011,Domestic,2872.449751614809
MOLOKA'I,9,2011,International,752.0992914770443
MOLOKA'I,9,2011,Total,3624.5490430918535
MOLOKA'I,4,2012,Domestic,3142.386918989965
MOLOKA'I,4,2012,International,1698.8066458003052
MOLOKA'I,4,2012,Total,4841.19356479027
MOLOKA'I,8,2012,Domestic,3341.651522137254
MOLOKA'I,8,2012,International,694.7735817627499
MOLOKA'I,8,2012,Total,4036.4251039000037
MOLOKA'I,12,2012,Domestic,3866.7143525217775
MOLOKA'I,12,2012,International,1165.9125173438338
MOLOKA'I,12,2012,Total,5032.626869865611
MOLOKA'I,2,2012,Domestic,3830.9596576078948
MOLOKA'I,2,2012,International,779.9356640286903
MOLOKA'I,2,2012,Total,4610.895321636585
MOLOKA'I,1,2012,Domestic,3980.9510181245305
MOLOKA'I,1,2012,International,1012.4168010579262
MOLOKA'I,1,2012,Total,4993.3678191824565
MOLOKA'I,7,2012,Domestic,3834.5357879390112
MOLOKA'I,7,2012,International,848.7315279517909
MOLOKA'I,7,2012,Total,4683.267315890802
MOLOKA'I,6,2012,Domestic,3463.8309060261404
MOLOKA'I,6,2012,International,704.7159745763737
MOLOKA'I,6,2012,Total,4168.546880602514
MOLOKA'I,3,2012,Domestic,3532.859288157504
MOLOKA'I,3,2012,International,828.2590980889439
MOLOKA'I,3,2012,Total,4361.118386246448
MOLOKA'I,5,2012,Domestic,3167.674482050491
MOLOKA'I,5,2012,International,1127.5643030226836
MOLOKA'I,5,2012,Total,4295.238785073175
MOLOKA'I,11,2012,Domestic,3079.440987855782
MOLOKA'I,11,2012,International,989.532646870633
MOLOKA'I,11,2012,Total,4068.973634726415
MOLOKA'I,10,2012,Domestic,3367.814042466903
MOLOKA'I,10,2012,International,738.6301509176709
MOLOKA'I,10,2012,Total,4106.444193384574
MOLOKA'I,9,2012,Domestic,3131.1438163774437
MOLOKA'I,9,2012,International,993.4059062898109
MOLOKA'I,9,2012,Total,4124.549722667254
MOLOKA'I,4,2013,Domestic,2963.480680774734
MOLOKA'I,4,2013,International,1494.1229987632435
MOLOKA'I,4,2013,Total,4457.603679537978
MOLOKA'I,8,2013,Domestic,3163.10233647625
MOLOKA'I,8,2013,International,585.336629734646
MOLOKA'I,8,2013,Total,3748.438966210896
MOLOKA'I,12,2013,Domestic,4322.697826252356
MOLOKA'I,12,2013,International,1297.9090449834546
MOLOKA'I,12,2013,Total,5620.606871235811
MOLOKA'I,2,2013,Domestic,3480.848312029904
MOLOKA'I,2,2013,International,723.3510051135812
MOLOKA'I,2,2013,Total,4204.199317143485
MOLOKA'I,1,2013,Domestic,4017.3664604709243
MOLOKA'I,1,2013,International,1252.2987274107177
MOLOKA'I,1,2013,Total,5269.665187881642
MOLOKA'I,7,2013,Domestic,4132.437693869371
MOLOKA'I,7,2013,International,659.8325415020131
MOLOKA'I,7,2013,Total,4792.270235371385
MOLOKA'I,6,2013,Domestic,3541.8430537043805
MOLOKA'I,6,2013,International,1049.1794389910915
MOLOKA'I,6,2013,Total,4591.0224926954725
MOLOKA'I,3,2013,Domestic,3459.174815417638
MOLOKA'I,3,2013,International,877.1644905609328
MOLOKA'I,3,2013,Total,4336.33930597857
MOLOKA'I,5,2013,Domestic,3476.222579561572
MOLOKA'I,5,2013,International,838.9714576738049
MOLOKA'I,5,2013,Total,4315.1940372353765
MOLOKA'I,11,2013,Domestic,3457.845109470348
MOLOKA'I,11,2013,International,896.0239558501163
MOLOKA'I,11,2013,Total,4353.869065320464
MOLOKA'I,10,2013,Domestic,3364.301960600229
MOLOKA'I,10,2013,International,1138.577524129815
MOLOKA'I,10,2013,Total,4502.879484730044
MOLOKA'I,9,2013,Domestic,3283.913803782613
MOLOKA'I,9,2013,International,1681.1769058468456
MOLOKA'I,9,2013,Total,4965.090709629459
MOLOKA'I,4,2014,Domestic,3380.0786017799023
MOLOKA'I,4,2014,International,960.7162919164484
MOLOKA'I,4,2014,Total,4340.794893696351
MOLOKA'I,8,2014,Domestic,3671.301444200347
MOLOKA'I,8,2014,International,1069.14993214613
MOLOKA'I,8,2014,Total,4740.4513763464765
MOLOKA'I,12,2014,Domestic,5005.91195870622
MOLOKA'I,12,2014,International,1282.9061379470772
MOLOKA'I,12,2014,Total,6288.818096653296
MOLOKA'I,2,2014,Domestic,3760.3276971341606
MOLOKA'I,2,2014,International,1106.7403203288527
MOLOKA'I,2,2014,Total,4867.068017463013
MOLOKA'I,1,2014,Domestic,4485.425738711371
MOLOKA'I,1,2014,International,877.3007136491045
MOLOKA'I,1,2014,Total,5362.726452360475
MOLOKA'I,7,2014,Domestic,4609.190993276202
MOLOKA'I,7,2014,International,590.1335924756071
MOLOKA'I,7,2014,Total,5199.324585751809
MOLOKA'I,6,2014,Domestic,4066.409284046446
MOLOKA'I,6,2014,International,1064.0889308444362
MOLOKA'I,6,2014,Total,5130.498214890882
MOLOKA'I,3,2014,Domestic,3469.801435285303
